order_id,Month_wise,year_wise,Ship Date,sum_sales,total_profit,Category,Sub-Category,State/Province,Region
US-2020-135853,December,2020,2020-12-14,125.99,31.4975,Technology,Phones,Michigan,Central
US-2020-109638,December,2020,2020-12-22,51.312,18.6006,Office Supplies,Binders,Washington,West
US-2021-166674,April,2021,2021-04-03,35.12,9.1312,Technology,Phones,New York,East
US-2021-159765,May,2021,2021-05-12,27.86,9.1938,Office Supplies,Art,Virginia,South
US-2021-157266,May,2021,2021-06-01,9.64,4.4344,Office Supplies,Binders,District of Columbia,East
US-2021-154767,June,2021,2021-06-30,121.96,20.7332,Furniture,Chairs,New Jersey,East
US-2021-110254,August,2021,2021-08-08,109.8,46.116,Furniture,Furnishings,Virginia,South
US-2021-123470,August,2021,2021-08-21,18.882,-13.8468,Office Supplies,Binders,Colorado,West
US-2021-159912,August,2021,2021-09-03,163.88,-81.94,Furniture,Bookcases,Pennsylvania,East
US-2021-106950,September,2021,2021-09-06,19.456,3.4048,Office Supplies,Art,North Carolina,South
US-2021-168774,September,2021,2021-09-09,535.41,160.623,Office Supplies,Storage,Minnesota,Central
US-2021-161746,October,2021,2021-10-27,242.136,12.1068,Furniture,Chairs,California,West
US-2021-161669,November,2021,2021-11-09,11.36,3.2944,Office Supplies,Supplies,California,West
US-2021-145135,November,2021,2021-11-28,13.36,6.4128,Office Supplies,Paper,Connecticut,East
US-2021-164770,December,2021,2021-12-04,781.864,-137.976,Furniture,Bookcases,Texas,Central
US-2022-101959,February,2022,2022-03-06,7.78,3.501,Office Supplies,Paper,Connecticut,East
US-2022-146360,April,2022,2022-04-25,155.34,55.9224,Technology,Accessories,Indiana,Central
US-2022-132199,May,2022,2022-05-08,373.47,-112.041,Furniture,Tables,Pennsylvania,East
US-2022-100636,June,2022,2022-06-30,272.94,0,Office Supplies,Storage,New York,East
US-2022-121503,July,2022,2022-07-06,597.132,49.761,Technology,Machines,Texas,Central
US-2022-131625,September,2022,2022-09-05,114.9,39.066,Furniture,Furnishings,New York,East
US-2022-128041,September,2022,2022-09-01,283.56,45.3696,Furniture,Tables,Washington,West
US-2022-140186,September,2022,2022-10-02,72.784,0,Furniture,Chairs,California,West
US-2022-113418,October,2022,2022-10-03,1704.89,767.2005,Technology,Machines,New York,East
US-2022-164819,October,2022,2022-10-19,13.05,6.003,Office Supplies,Labels,Connecticut,East
US-2022-125451,October,2022,2022-10-24,878.64,-141.336,Furniture,Tables,Rhode Island,East
US-2022-100013,November,2022,2022-11-11,5.68,1.7608,Office Supplies,Art,California,West
US-2022-115448,November,2022,2022-11-14,88.92,14.4495,Furniture,Furnishings,Tennessee,South
US-2022-122490,November,2022,2022-11-18,8.64,4.2336,Office Supplies,Labels,Washington,West
US-2022-142909,December,2022,2022-12-25,182.55,-135.087,Furniture,Tables,Arizona,West
US-2022-158526,December,2022,2023-01-01,1767.57,478.9476,Furniture,Chairs,Kentucky,South
US-2022-149048,May,2022,2022-05-17,530.34,95.4612,Office Supplies,Storage,Indiana,Central
US-2019-107755,February,2019,2019-02-12,115.36,49.6048,Technology,Accessories,New Jersey,East
US-2019-168368,February,2019,2019-02-15,64.96,2.5984,Office Supplies,Storage,Missouri,Central
US-2019-131387,April,2019,2019-04-30,1679.96,125.997,Technology,Phones,California,West
US-2019-114181,May,2019,2019-05-14,22.32,5.301,Office Supplies,Art,Pennsylvania,East
US-2019-103310,May,2019,2019-05-15,39.96,19.1808,Office Supplies,Paper,California,West
US-2019-144414,June,2019,2019-06-21,6.24,2.6208,Furniture,Furnishings,Washington,West
US-2019-103331,August,2019,2019-09-01,10.68,4.0584,Furniture,Furnishings,Delaware,East
US-2019-131870,September,2019,2019-09-11,30.816,2.6964,Office Supplies,Art,Ohio,East
US-2019-160766,September,2019,2019-09-14,68.46,31.4916,Office Supplies,Envelopes,New York,East
US-2019-120175,November,2019,2019-12-03,64.02,29.4492,Office Supplies,Envelopes,Indiana,Central
US-2020-155306,April,2020,2020-04-21,323.37,129.348,Technology,Accessories,California,West
US-2020-130876,May,2020,2020-05-16,36.63,9.8901,Office Supplies,Storage,New York,East
US-2020-142419,July,2020,2020-07-13,null,0.2,Office Supplies,Binders,Washington,West
US-2020-166219,August,2020,2020-09-01,1099.96,82.497,Technology,Phones,Texas,Central
US-2020-168480,September,2020,2020-09-27,25.99,7.5371,Office Supplies,Art,Michigan,Central
US-2020-127040,December,2020,2020-12-10,1619.91,97.1946,Technology,Accessories,New York,East
US-2020-134894,December,2020,2020-12-11,152.94,41.2938,Office Supplies,Appliances,Kentucky,South
US-2020-109638,December,2020,2020-12-22,899.91,377.9622,Technology,Accessories,Washington,West
US-2021-152072,January,2021,2021-01-19,52.34,24.5998,Office Supplies,Envelopes,New Jersey,East
US-2021-100993,February,2021,2021-02-10,159.968,-31.9936,Technology,Phones,California,West
US-2021-140571,March,2021,2021-03-19,365.44,168.1024,Office Supplies,Paper,Mississippi,South
US-2021-106600,April,2021,2021-04-11,354.9,88.725,Furniture,Bookcases,Georgia,South
US-2021-142398,April,2021,2021-04-16,13.208,4.6228,Office Supplies,Binders,California,West
US-2021-146423,April,2021,2021-04-21,15.48,4.4892,Office Supplies,Art,Connecticut,East
US-2021-129280,May,2021,2021-05-05,6,2.1,Office Supplies,Labels,Ohio,East
US-2021-169943,May,2021,2021-05-24,47.744,14.92,Office Supplies,Binders,New York,East
US-2021-111682,June,2021,2021-06-18,1.68,0.84,Office Supplies,Art,New York,East
US-2021-134208,September,2021,2021-09-23,396,190.08,Technology,Machines,Georgia,South
US-2021-107104,November,2021,2021-11-30,64.96,19.488,Office Supplies,Appliances,California,West
CA-2021-119508,December,2021,2021-12-09,25.08,9.03,Furniture,Furnishings,British Columbia,West
US-2021-112578,December,2021,2022-01-02,27.96,7.2696,Office Supplies,Supplies,California,West
US-2022-134649,January,2022,2022-01-31,7.16,3.4368,Office Supplies,Binders,Alabama,South
US-2022-117870,January,2022,2022-01-30,107.982,-26.9955,Technology,Phones,Ohio,East
US-2022-149489,April,2022,2022-04-27,99.28,12.41,Office Supplies,Appliances,Pennsylvania,East
US-2022-149489,April,2022,2022-04-27,8.706,-6.7538,Office Supplies,Binders,Pennsylvania,East
US-2022-105991,May,2022,2022-05-06,9.552,-7.3232,Office Supplies,Binders,Colorado,West
US-2022-117863,May,2022,2022-05-23,null,0.2,Office Supplies,Binders,New York,East
US-2022-145772,June,2022,2022-06-07,11.96,5.382,Office Supplies,Paper,California,West
US-2022-155873,June,2022,2022-06-21,211.6,101.568,Office Supplies,Paper,New Mexico,West
US-2022-101721,July,2022,2022-07-27,63.312,20.5764,Office Supplies,Paper,Illinois,Central
US-2022-113075,September,2022,2022-09-06,40.68,-7.119,Technology,Accessories,Illinois,Central
US-2022-105669,September,2022,2022-09-22,9.912,3.2214,Office Supplies,Art,Texas,Central
US-2022-148068,September,2022,2022-09-25,19.44,9.3312,Office Supplies,Paper,New York,East
US-2022-169362,October,2022,2022-10-15,39.984,-1.4994,Technology,Accessories,Texas,Central
US-2022-110646,October,2022,2022-10-31,33.282,-27.735,Office Supplies,Binders,Pennsylvania,East
US-2022-103380,November,2022,2022-11-25,8.62,2.2412,Office Supplies,Appliances,California,West
US-2022-117667,December,2022,2022-12-09,54.768,6.846,Furniture,Furnishings,Pennsylvania,East
US-2022-110149,December,2022,2022-12-13,null,0.2,Furniture,Furnishings,Pennsylvania,East
US-2022-160759,December,2022,2022-12-17,63.686,-9.098,Furniture,Chairs,Pennsylvania,East
US-2022-164000,December,2022,2022-12-22,18.704,2.338,Office Supplies,Art,Pennsylvania,East
US-2022-147669,December,2022,2022-12-30,158.928,41.7186,Technology,Accessories,Ohio,East
US-2019-169061,March,2019,2019-03-08,479.97,177.5889,Technology,Accessories,New York,East
US-2019-135881,May,2019,2019-05-27,5.04,0.1512,Office Supplies,Supplies,New York,East
US-2019-121566,June,2019,2019-07-06,6.6,2.904,Office Supplies,Art,New York,East
US-2019-164406,August,2019,2019-08-19,92.94,41.823,Office Supplies,Paper,California,West
US-2019-105137,October,2019,2019-10-10,18.264,-13.3936,Office Supplies,Binders,Ohio,East
US-2019-163748,October,2019,2019-10-18,3.16,-8.532,Office Supplies,Appliances,Texas,Central
US-2019-155796,November,2019,2019-11-15,23.968,7.7896,Furniture,Furnishings,Pennsylvania,East
CA-2019-141531,December,2019,2020-01-02,68.46,20.538,Furniture,Furnishings,Quebec,East
US-2020-140921,February,2020,2020-02-05,149.97,50.9898,Technology,Accessories,Nebraska,Central
US-2020-133494,March,2020,2020-03-05,3.552,0.444,Office Supplies,Appliances,Pennsylvania,East
US-2020-135020,May,2020,2020-06-02,45.99,13.3371,Technology,Phones,New York,East
US-2020-157014,October,2020,2020-10-06,32.07,-22.449,Office Supplies,Binders,Ohio,East
US-2020-135685,November,2020,2020-11-18,999.96,229.9908,Technology,Accessories,Wisconsin,Central
US-2020-168732,December,2020,2020-12-16,1.78,0.4984,Office Supplies,Art,Georgia,South
US-2020-167220,December,2020,2020-12-16,22.368,6.4308,Technology,Accessories,Texas,Central
US-2020-117828,December,2020,2020-12-26,194.32,56.3528,Office Supplies,Appliances,Virginia,South
US-2020-111780,December,2020,2020-12-30,1199.96,224.9925,Technology,Copiers,California,West
CA-2020-158792,December,2020,2021-01-02,22.2,10.434,Office Supplies,Fasteners,Quebec,East
US-2020-163783,December,2020,2021-01-01,12.672,-3.168,Office Supplies,Storage,Illinois,Central
US-2021-158806,January,2021,2021-01-11,25.92,9.072,Office Supplies,Paper,Texas,Central
US-2021-166485,February,2021,2021-02-27,16.496,5.5674,Office Supplies,Paper,Tennessee,South
US-2021-151862,March,2021,2021-03-08,159.984,13.9986,Technology,Phones,Colorado,West
US-2021-144785,April,2021,2021-04-23,null,0,Office Supplies,Supplies,New York,East
US-2021-104983,July,2021,2021-07-03,123.92,38.725,Office Supplies,Paper,Pennsylvania,East
US-2021-141551,September,2021,2021-09-30,6.38,2.9348,Office Supplies,Binders,Oklahoma,Central
US-2021-131296,October,2021,2021-10-09,239.372,-23.9372,Furniture,Tables,Maryland,East
US-2021-132066,October,2021,2021-10-20,142.182,-37.9152,Furniture,Tables,New York,East
US-2021-119018,November,2021,2021-11-08,38.88,18.6624,Office Supplies,Paper,California,West
US-2021-109925,November,2021,2021-11-10,84.84,22.9068,Office Supplies,Storage,California,West
US-2021-160129,November,2021,2021-11-23,15.8,2.37,Office Supplies,Fasteners,Pennsylvania,East
US-2021-127194,December,2021,2021-12-16,62.82,29.5254,Office Supplies,Paper,New York,East
CA-2021-155586,December,2021,2021-12-16,15.52,7.45,Office Supplies,Envelopes,Alberta,West
US-2022-107517,February,2022,2022-02-09,371.2,41.76,Technology,Phones,California,West
US-2022-125878,February,2022,2022-03-02,1.788,-3.0396,Office Supplies,Binders,Illinois,Central
US-2022-121258,February,2022,2022-03-03,29.6,13.32,Office Supplies,Paper,California,West
US-2022-101539,March,2022,2022-03-18,46.51,1.8604,Office Supplies,Storage,Washington,West
US-2022-135279,April,2022,2022-04-11,18.46,9.0454,Office Supplies,Labels,New York,East
US-2022-118556,May,2022,2022-06-02,106.869,-29.0073,Furniture,Chairs,Illinois,Central
US-2022-106831,June,2022,2022-06-03,3.798,-2.6586,Office Supplies,Binders,Ohio,East
US-2022-137449,June,2022,2022-06-30,409.9992,-96.4704,Furniture,Bookcases,Texas,Central
US-2022-136364,July,2022,2022-07-17,39.594,-7.2589,Technology,Phones,Pennsylvania,East
US-2022-121048,July,2022,2022-07-18,140.97,19.7358,Technology,Accessories,California,West
US-2022-168403,September,2022,2022-09-15,31.104,11.2752,Office Supplies,Paper,Oregon,West
CA-2022-160325,September,2022,2022-09-24,79,27.8791,Technology,Phones,Quebec,East
US-2022-117422,October,2022,2022-10-25,null,0.2,Office Supplies,Paper,Ohio,East
US-2022-144596,November,2022,2022-11-10,318.96,149.9112,Office Supplies,Paper,New York,East
US-2022-148768,November,2022,2022-12-02,71.976,8.997,Technology,Phones,Florida,South
CA-2022-105471,December,2022,2022-12-06,58.36,-24.803,Furniture,Furnishings,Nova Scotia,East
CA-2022-119508,December,2022,2022-12-09,16.9,6.25,Office Supplies,Art,British Columbia,West
US-2019-140795,February,2019,2019-02-03,468.9,206.316,Technology,Accessories,Wisconsin,Central
US-2019-168312,March,2019,2019-03-07,376.509,-43.0296,Furniture,Tables,Texas,Central
US-2019-131009,March,2019,2019-03-05,18.84,-3.5325,Office Supplies,Fasteners,Texas,Central
US-2019-130428,March,2019,2019-03-31,12.645,-10.116,Office Supplies,Binders,Florida,South
US-2019-128846,April,2019,2019-04-12,122.97,60.2553,Office Supplies,Paper,South Carolina,South
US-2019-130449,September,2019,2019-09-09,58.48,27.4856,Office Supplies,Labels,California,West
US-2019-116904,September,2019,2019-09-28,404.9,16.196,Office Supplies,Storage,Minnesota,Central
US-2019-158372,November,2019,2019-11-16,62.24,28.008,Office Supplies,Paper,California,West
US-2019-128209,November,2019,2019-11-22,2152.776,726.5619,Office Supplies,Binders,New York,East
US-2019-129364,December,2019,2019-12-13,13.88,-2.6025,Office Supplies,Supplies,Oregon,West
US-2019-113166,December,2019,2019-12-26,9.568,3.4684,Office Supplies,Paper,Florida,South
US-2020-146262,January,2020,2020-01-09,1188,-950.4,Technology,Machines,Ohio,East
US-2020-115238,April,2020,2020-05-04,6.48,3.1104,Office Supplies,Paper,Massachusetts,East
US-2020-103135,July,2020,2020-07-28,225.15,103.56899999999999,Office Supplies,Binders,Kentucky,South
US-2020-143700,July,2020,2020-07-26,null,0.2,Office Supplies,Paper,Pennsylvania,East
US-2020-109015,September,2020,2020-09-12,337.98,101.394,Technology,Phones,New York,East
US-2020-119879,November,2020,2020-11-25,1252.704,-480.2032,Furniture,Tables,Pennsylvania,East
US-2020-131884,December,2020,2020-12-06,70.686,-24.2352,Furniture,Chairs,Ohio,East
US-2020-141754,December,2020,2020-12-25,11.696,3.9474,Office Supplies,Labels,Florida,South
US-2020-112375,December,2020,2020-12-27,50.88,14.628,Technology,Accessories,Florida,South
US-2020-169397,December,2020,2020-12-27,19.776,-13.8432,Office Supplies,Binders,Ohio,East
US-2020-156377,December,2020,2021-01-05,3.656,-5.8496,Office Supplies,Binders,Texas,Central
US-2021-106383,March,2021,2021-03-21,72.294,-98.8018,Furniture,Bookcases,Colorado,West
US-2021-169166,May,2021,2021-05-14,93.98,13.1572,Technology,Accessories,Washington,West
US-2021-147368,June,2021,2021-06-12,695.7,-27.828,Technology,Machines,Florida,South
US-2021-123414,August,2021,2021-08-27,28.048,3.506,Office Supplies,Supplies,North Carolina,South
US-2021-116540,September,2021,2021-09-02,8.26,3.8822,Office Supplies,Binders,Wisconsin,Central
US-2021-165484,October,2021,2021-10-29,54.816,17.8152,Office Supplies,Paper,Illinois,Central
US-2021-110772,November,2021,2021-11-24,19.096,6.6836,Office Supplies,Fasteners,Ohio,East
US-2021-124485,November,2021,2021-11-26,17.216,6.0256,Office Supplies,Binders,New York,East
US-2021-113621,December,2021,2021-12-05,172.5,51.75,Furniture,Chairs,Maryland,East
US-2021-139395,December,2021,2021-12-18,26.86,6.715,Office Supplies,Storage,Michigan,Central
US-2022-131954,January,2022,2022-01-25,84.98,18.6956,Furniture,Bookcases,Washington,West
US-2022-147984,January,2022,2022-02-01,279.9,137.151,Office Supplies,Paper,Kansas,Central
US-2022-122175,May,2022,2022-05-14,6.16,2.9568,Office Supplies,Labels,New Jersey,East
US-2022-127803,May,2022,2022-05-23,26.16,12.8184,Office Supplies,Binders,Alabama,South
US-2022-112928,June,2022,2022-06-05,17.48,1.311,Office Supplies,Appliances,Ohio,East
US-2022-106663,June,2022,2022-06-13,108.925,-71.8905,Furniture,Tables,Illinois,Central
US-2022-146346,June,2022,2022-06-20,146.352,-32.9292,Office Supplies,Storage,Colorado,West
US-2022-110940,July,2022,2022-07-28,121.536,15.192,Office Supplies,Art,Illinois,Central
US-2022-126144,July,2022,2022-08-05,285.576,-57.1152,Technology,Phones,Pennsylvania,East
US-2022-162208,August,2022,2022-08-30,2.896,0.9774,Office Supplies,Envelopes,Florida,South
US-2022-144456,September,2022,2022-09-09,61.68,5.397,Office Supplies,Storage,Florida,South
US-2022-107727,October,2022,2022-10-23,29.472,9.9468,Office Supplies,Paper,Texas,Central
US-2022-100622,November,2022,2022-11-07,959.984,311.9948,Technology,Copiers,Florida,South
US-2022-155425,November,2022,2022-11-11,38.388,-25.592,Office Supplies,Binders,Arizona,West
US-2022-158120,November,2022,2022-11-21,19.608,6.6177,Office Supplies,Paper,Oregon,West
US-2022-156622,November,2022,2022-11-26,127.785,-31.0335,Furniture,Tables,Texas,Central
US-2022-121216,December,2022,2022-12-25,29.312,-74.7456,Office Supplies,Appliances,Texas,Central
CA-2021-129322,August,2021,2021-08-10,113.92,33.04,Office Supplies,Appliances,Ontario,East
US-2019-167997,January,2019,2019-01-29,10.68,5.0196,Office Supplies,Binders,South Dakota,Central
US-2019-143707,March,2019,2019-03-05,5.94,1.6038,Technology,Phones,New York,East
US-2019-131275,March,2019,2019-03-24,1279.968,415.9896,Technology,Machines,California,West
US-2019-133270,June,2019,2019-06-09,13.36,4.9432,Office Supplies,Art,New York,East
US-2019-166863,June,2019,2019-06-24,193.0656,-19.8744,Furniture,Bookcases,Texas,Central
US-2019-109302,August,2019,2019-08-16,196.21,98.105,Office Supplies,Binders,New Jersey,East
US-2019-111500,August,2019,2019-08-21,17.96,8.2616,Office Supplies,Binders,Arkansas,South
US-2019-115413,August,2019,2019-09-01,8.64,2.5056,Office Supplies,Art,Delaware,East
US-2019-152268,September,2019,2019-09-07,1793.98,843.1706,Office Supplies,Binders,Arkansas,South
US-2019-131002,September,2019,2019-09-12,879.5699999999999,237.34169999999997,Furniture,Furnishings,Oklahoma,Central
US-2019-128888,November,2019,2019-11-22,604.656,204.0714,Office Supplies,Envelopes,Texas,Central
US-2019-127558,November,2019,2019-11-18,772.47,146.7693,Technology,Accessories,California,West
US-2019-164721,November,2019,2019-11-27,26.76,12.3096,Office Supplies,Paper,California,West
US-2019-115189,December,2019,2020-01-03,523.764,-192.0468,Furniture,Tables,Pennsylvania,East
US-2020-129217,May,2020,2020-05-10,36.784,3.6784,Office Supplies,Art,Illinois,Central
