order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
4,4,January,Saturday,17,83.0,83.0,L,Chicken,The California Chicken Pizza
4,4,April,Thursday,17,81.0,81.0,L,Veggie,The Mexicana Pizza
1,1,February,Sunday,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,February,Thursday,18,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,February,Thursday,15,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,March,Monday,12,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,January,Friday,20,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,May,Monday,14,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,March,Monday,15,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,March,Thursday,21,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,February,Thursday,12,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,May,Tuesday,17,33.0,33.0,M,Supreme,The Soppressata Pizza
1,1,June,Thursday,13,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,April,Thursday,12,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,February,Monday,13,12.75,12.75,S,Chicken,The Thai Chicken Pizza
3,3,April,Saturday,16,76.5,76.5,XL,Classic,The Greek Pizza
2,2,June,Friday,15,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,October,Sunday,19,40.5,40.5,L,Supreme,The Sicilian Pizza
2,2,October,Friday,13,24.0,24.0,S,Classic,The Italian Capocollo Pizza
1,1,October,Friday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
3,3,October,Tuesday,12,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,October,Friday,21,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,October,Friday,12,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,November,Tuesday,17,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,September,Thursday,17,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
3,3,October,Friday,18,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,July,Friday,17,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,December,Sunday,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,October,Friday,11,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,November,Thursday,20,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,July,Monday,18,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,August,Thursday,19,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,October,Sunday,17,47.3,47.3,S,Supreme,The Brie Carre Pizza
3,4,September,Wednesday,17,53.849999999999994,71.8,L,Veggie,The Four Cheese Pizza
3,4,October,Thursday,20,44.25,59.0,M,Veggie,The Four Cheese Pizza
1,1,September,Thursday,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,August,Sunday,17,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,September,Saturday,16,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,December,Monday,18,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,November,Friday,22,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,June,Wednesday,19,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,July,Tuesday,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,September,Saturday,12,24.0,24.0,S,Veggie,The Green Garden Pizza
1,1,June,Friday,13,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,September,Sunday,14,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,August,Thursday,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,October,Tuesday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
2,2,September,Sunday,14,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,September,Monday,16,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,November,Friday,12,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,June,Monday,19,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,December,Tuesday,13,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,August,Wednesday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,November,Thursday,18,12.0,12.0,S,Classic,The Classic Deluxe Pizza
3,3,September,Monday,19,50.25,50.25,M,Chicken,The Chicken Alfredo Pizza
1,1,July,Friday,20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,September,Monday,13,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,November,Sunday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,August,Monday,13,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,September,Wednesday,18,20.5,20.5,L,Classic,The Napolitana Pizza
3,3,July,Wednesday,12,50.25,50.25,M,Chicken,The Chicken Pesto Pizza
1,1,June,Tuesday,15,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
4,4,December,Friday,17,50.0,50.0,M,Classic,The Pepperoni Pizza
1,1,December,Tuesday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,December,Thursday,13,51.0,51.0,XL,Classic,The Greek Pizza
1,1,October,Sunday,19,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,November,Saturday,18,12.25,12.25,S,Supreme,The Sicilian Pizza
3,3,March,Sunday,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
2,2,February,Friday,20,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,February,Wednesday,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,February,Sunday,17,41.5,41.5,L,Chicken,The Chicken Alfredo Pizza
1,1,March,Thursday,15,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,April,Friday,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,March,Monday,12,26.5,26.5,M,Classic,The Hawaiian Pizza
3,3,March,Tuesday,19,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,June,Saturday,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,April,Wednesday,22,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,January,Saturday,15,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,January,Monday,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,February,Tuesday,14,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,April,Saturday,20,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,May,Saturday,19,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,May,Monday,17,16.0,16.0,M,Classic,The Napolitana Pizza
2,3,June,Thursday,18,41.5,62.25,L,Chicken,The Barbecue Chicken Pizza
3,3,May,Wednesday,17,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,June,Saturday,18,16.5,16.5,M,Supreme,The Pepper Salami Pizza
4,4,April,Friday,12,66.0,66.0,M,Supreme,The Italian Supreme Pizza
1,1,May,Friday,22,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,May,Saturday,13,24.5,24.5,S,Supreme,The Sicilian Pizza
2,2,February,Tuesday,16,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,June,Friday,14,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,January,Saturday,14,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,April,Friday,19,32.5,32.5,M,Supreme,The Sicilian Pizza
2,2,January,Friday,21,37.0,37.0,L,Veggie,The Five Cheese Pizza
2,2,April,Sunday,18,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,June,Thursday,20,25.5,25.5,XL,Classic,The Greek Pizza
1,1,May,Sunday,17,9.75,9.75,S,Classic,The Pepperoni Pizza
4,4,January,Thursday,19,61.0,61.0,L,Classic,The Pepperoni Pizza
2,2,March,Sunday,15,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
2,2,May,Saturday,18,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,May,Monday,13,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,January,Sunday,20,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,February,Sunday,19,16.0,16.0,M,Classic,The Greek Pizza
1,1,February,Saturday,16,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
3,3,March,Tuesday,18,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,May,Saturday,19,13.25,13.25,M,Classic,The Hawaiian Pizza
3,3,April,Wednesday,11,62.25,62.25,L,Chicken,The Chicken Pesto Pizza
1,1,May,Tuesday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,May,Tuesday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,May,Sunday,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,April,Monday,11,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,March,Tuesday,14,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,August,Saturday,15,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,July,Tuesday,19,32.0,32.0,M,Classic,The Italian Capocollo Pizza
2,2,September,Monday,20,33.0,33.0,M,Supreme,The Pepper Salami Pizza
5,5,October,Friday,18,80.0,80.0,M,Classic,The Classic Deluxe Pizza
2,2,September,Tuesday,17,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
1,1,November,Saturday,21,16.0,16.0,M,Classic,The Greek Pizza
4,4,October,Tuesday,17,48.0,48.0,S,Classic,The Big Meat Pizza
1,1,July,Thursday,19,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,September,Tuesday,21,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,August,Wednesday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,July,Monday,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,September,Tuesday,14,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,October,Saturday,15,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,August,Monday,13,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,September,Monday,11,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,November,Sunday,18,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,September,Wednesday,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
3,3,October,Friday,21,49.5,49.5,M,Supreme,The Soppressata Pizza
2,2,November,Friday,20,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,August,Saturday,18,25.5,25.5,XL,Classic,The Greek Pizza
1,2,November,Wednesday,16,20.5,41.0,L,Classic,The Napolitana Pizza
1,1,September,Friday,19,12.0,12.0,S,Classic,The Greek Pizza
1,1,October,Wednesday,21,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,November,Saturday,15,47.3,47.3,S,Supreme,The Brie Carre Pizza
3,3,October,Thursday,17,38.25,38.25,S,Chicken,The Southwest Chicken Pizza
1,1,November,Sunday,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,July,Saturday,16,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,September,Wednesday,16,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,October,Wednesday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,November,Tuesday,20,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,November,Tuesday,18,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,December,Wednesday,12,16.5,16.5,M,Supreme,The Italian Supreme Pizza
3,3,December,Thursday,14,61.5,61.5,L,Classic,The Napolitana Pizza
4,4,September,Tuesday,12,64.0,64.0,M,Classic,The Napolitana Pizza
1,1,November,Saturday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,September,Monday,13,40.5,40.5,L,Supreme,The Sicilian Pizza
1,1,December,Sunday,19,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,December,Tuesday,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,September,Saturday,17,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,October,Tuesday,12,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,August,Friday,20,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,September,Friday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,October,Wednesday,15,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,October,Saturday,23,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,November,Tuesday,12,14.75,14.75,M,Veggie,The Four Cheese Pizza
3,3,November,Monday,12,48.0,48.0,M,Veggie,The Mexicana Pizza
4,4,June,Tuesday,16,83.0,83.0,L,Chicken,The California Chicken Pizza
1,1,August,Tuesday,11,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,August,Tuesday,13,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,June,Sunday,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,September,Thursday,17,41.0,41.0,L,Classic,The Classic Deluxe Pizza
1,1,July,Wednesday,11,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,October,Friday,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
2,3,August,Monday,19,35.9,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,December,Sunday,14,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,December,Friday,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,October,Saturday,19,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,January,Sunday,18,12.5,12.5,S,Supreme,The Italian Supreme Pizza
4,4,March,Tuesday,13,48.0,48.0,S,Classic,The Classic Deluxe Pizza
1,1,May,Monday,19,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
5,6,March,Thursday,13,92.5,111.0,L,Veggie,The Five Cheese Pizza
4,4,February,Wednesday,12,81.0,81.0,L,Veggie,The Vegetables + Vegetables Pizza
2,2,May,Wednesday,20,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,April,Thursday,17,12.0,12.0,S,Classic,The Napolitana Pizza
2,2,January,Wednesday,16,32.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,February,Thursday,18,20.5,20.5,L,Classic,The Greek Pizza
2,2,January,Tuesday,17,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
3,3,February,Friday,18,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,February,Thursday,17,12.0,12.0,S,Classic,The Napolitana Pizza
3,3,May,Friday,13,37.5,37.5,S,Supreme,The Spicy Italian Pizza
1,1,March,Wednesday,12,12.0,12.0,S,Classic,The Greek Pizza
2,2,March,Thursday,16,33.0,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,March,Sunday,19,13.25,13.25,M,Classic,The Hawaiian Pizza
2,3,May,Sunday,13,41.5,62.25,L,Supreme,The Italian Supreme Pizza
1,1,June,Tuesday,22,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,June,Saturday,16,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,January,Wednesday,15,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,January,Tuesday,14,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,April,Saturday,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,June,Tuesday,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,February,Monday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,June,Thursday,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,June,Tuesday,20,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,May,Wednesday,22,24.0,24.0,S,Classic,The Big Meat Pizza
2,3,February,Thursday,13,25.0,37.5,S,Veggie,The Spinach Pesto Pizza
2,2,April,Friday,14,25.0,25.0,M,Classic,The Pepperoni Pizza
1,2,April,Tuesday,21,16.5,33.0,M,Supreme,The Italian Supreme Pizza
1,1,May,Friday,20,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,February,Saturday,18,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,January,Sunday,15,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,January,Saturday,13,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,April,Friday,12,12.25,12.25,S,Supreme,The Sicilian Pizza
2,2,February,Saturday,18,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,March,Monday,14,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,June,Sunday,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,May,Saturday,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,June,Saturday,18,12.5,12.5,S,Supreme,The Spicy Italian Pizza
3,3,March,Wednesday,17,62.25,62.25,L,Chicken,The Chicken Alfredo Pizza
3,3,July,Sunday,17,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,November,Saturday,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
4,4,October,Sunday,18,48.0,48.0,S,Classic,The Big Meat Pizza
2,2,November,Monday,14,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
5,5,July,Sunday,18,127.5,127.5,XL,Classic,The Greek Pizza
4,4,July,Thursday,12,67.0,67.0,M,Chicken,The Barbecue Chicken Pizza
1,1,August,Friday,16,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,November,Monday,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,November,Thursday,13,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,September,Monday,15,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,September,Wednesday,14,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,October,Saturday,20,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
3,3,August,Tuesday,15,55.5,55.5,L,Veggie,The Five Cheese Pizza
1,1,August,Wednesday,17,12.0,12.0,S,Classic,The Big Meat Pizza
4,4,September,Wednesday,17,49.0,49.0,S,Supreme,The Sicilian Pizza
1,1,September,Wednesday,16,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,October,Tuesday,12,47.3,47.3,S,Supreme,The Brie Carre Pizza
4,4,September,Tuesday,13,61.0,61.0,L,Classic,The Pepperoni Pizza
1,2,September,Saturday,17,16.5,33.0,M,Supreme,The Prosciutto and Arugula Pizza
1,1,July,Saturday,22,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,November,Thursday,14,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,June,Wednesday,14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,August,Wednesday,17,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,July,Friday,20,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,July,Wednesday,13,32.0,32.0,M,Veggie,The Green Garden Pizza
1,1,August,Friday,16,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,June,Wednesday,17,47.3,47.3,S,Supreme,The Brie Carre Pizza
2,2,August,Monday,12,41.5,41.5,L,Veggie,The Spinach Pesto Pizza
1,1,October,Saturday,17,25.5,25.5,XL,Classic,The Greek Pizza
3,4,November,Thursday,14,62.25,83.0,L,Chicken,The Thai Chicken Pizza
2,2,August,Sunday,18,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,June,Wednesday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,September,Monday,19,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
2,2,November,Sunday,19,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,July,Wednesday,18,12.0,12.0,S,Classic,The Greek Pizza
1,1,November,Friday,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,June,Tuesday,14,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,July,Tuesday,13,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,August,Wednesday,13,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,September,Thursday,16,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,November,Friday,21,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,October,Saturday,16,20.25,20.25,L,Veggie,The Green Garden Pizza
2,2,November,Wednesday,13,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,July,Friday,12,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,October,Thursday,19,12.0,12.0,S,Classic,The Big Meat Pizza
1,2,December,Wednesday,12,16.0,32.0,M,Classic,The Italian Capocollo Pizza
1,1,December,Thursday,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,December,Thursday,18,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,December,Saturday,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
5,5,July,Thursday,16,82.5,82.5,M,Supreme,The Italian Supreme Pizza
1,1,May,Monday,20,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,May,Friday,15,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,June,Thursday,21,20.75,20.75,L,Supreme,The Pepper Salami Pizza
2,2,February,Sunday,15,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,May,Saturday,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,January,Thursday,18,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
6,6,January,Friday,12,72.0,72.0,S,Classic,The Big Meat Pizza
3,4,February,Monday,13,62.25,83.0,L,Chicken,The California Chicken Pizza
2,2,May,Wednesday,16,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,February,Sunday,13,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,January,Saturday,21,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Tuesday,14,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,January,Saturday,16,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,May,Sunday,17,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
2,2,May,Tuesday,14,29.5,29.5,M,Veggie,The Four Cheese Pizza
3,3,May,Wednesday,14,49.5,49.5,L,Classic,The Hawaiian Pizza
1,1,January,Monday,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,January,Monday,13,12.25,12.25,S,Supreme,The Sicilian Pizza
2,3,June,Sunday,13,25.0,37.5,S,Supreme,The Spinach Supreme Pizza
1,1,January,Friday,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,March,Thursday,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
4,4,April,Wednesday,12,71.8,71.8,L,Veggie,The Four Cheese Pizza
3,3,January,Saturday,13,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,May,Monday,11,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,February,Friday,13,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,January,Saturday,22,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,May,Monday,19,20.5,20.5,L,Classic,The Napolitana Pizza
2,2,February,Thursday,17,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,June,Sunday,21,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,January,Thursday,20,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,February,Friday,13,25.5,25.5,S,Chicken,The California Chicken Pizza
2,3,March,Thursday,12,24.0,36.0,S,Veggie,The Spinach and Feta Pizza
1,1,March,Thursday,20,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,January,Thursday,11,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,January,Thursday,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,February,Thursday,19,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,March,Friday,21,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,January,Thursday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
3,3,February,Wednesday,13,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
1,1,April,Wednesday,20,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,January,Friday,11,48.0,48.0,M,Veggie,The Mexicana Pizza
1,1,February,Friday,16,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,April,Thursday,15,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,January,Monday,13,24.0,24.0,S,Veggie,The Green Garden Pizza
1,1,April,Wednesday,20,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,April,Thursday,19,19.5,19.5,S,Classic,The Pepperoni Pizza
2,2,April,Thursday,13,41.0,41.0,L,Classic,The Classic Deluxe Pizza
3,3,September,Tuesday,12,38.25,38.25,S,Chicken,The Barbecue Chicken Pizza
4,4,July,Monday,18,83.0,83.0,L,Chicken,The Barbecue Chicken Pizza
1,1,September,Wednesday,17,12.0,12.0,S,Classic,The Greek Pizza
6,7,October,Thursday,12,124.5,145.25,L,Chicken,The Thai Chicken Pizza
2,2,November,Tuesday,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
1,1,June,Thursday,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
3,3,July,Monday,12,36.0,36.0,S,Classic,The Classic Deluxe Pizza
1,1,September,Monday,11,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,June,Saturday,18,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,July,Monday,17,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,June,Tuesday,16,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,November,Thursday,16,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,September,Friday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,June,Thursday,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,July,Friday,16,20.5,20.5,L,Classic,The Greek Pizza
1,1,September,Saturday,18,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,2,November,Wednesday,12,16.25,32.5,M,Supreme,The Sicilian Pizza
1,1,August,Thursday,13,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,September,Wednesday,19,12.0,12.0,S,Veggie,The Green Garden Pizza
2,2,October,Saturday,13,32.5,32.5,M,Supreme,The Sicilian Pizza
